country_code,year,country,parts,JTAS_code,toprunner,import_value,import_unit,distance,pop,popjp,GDP,GDPjp,GDPcap,GDPcapjp,area,gatt_o,pta_bb,fta_wto,fta_bb,fta_hmr,eu
AUT,2008,Austria,0,'225,1,241154,188857,9110.659675,8.33692646,127.7040405,4.27627E+11,4.85E+12,51293.16797,37972.05469,83858,1,NA,0,NA,NA,1
AUT,2009,Austria,0,'225,1,220270,225942,9110.659675,8.365275383,127.5579605,3.9757E+11,5.04E+12,47526.26953,39473.36719,83858,1,NA,0,NA,NA,1
AUT,2010,Austria,0,'225,1,213422,254361,9110.659675,8.389771461,127.4504623,3.89656E+11,5.50E+12,46444.18359,43117.82813,83858,1,NA,0,NA,NA,1
AUT,2011,Austria,0,'225,1,145044,162330,9110.659675,8.406187057,127.817276,4.291E+11,5.91E+12,51045.67969,46203.69922,83858,1,NA,0,NA,NA,1
AUT,2012,Austria,0,'225,1,187806,208029,9110.659675,8.429990768,127.5614853,4.07575E+11,5.95E+12,48348.23438,46679.26563,83858,1,NA,0,NA,NA,1
AUT,2013,Austria,0,'225,1,219683,180148,9110.659675,8.473786354,127.338623,4.28322E+11,4.92E+12,50546.69531,38633.70703,83858,1,NA,0,NA,NA,1
AUT,2014,Austria,0,'225,1,300796,242819,9110.659675,8.541575432,127.1317978,4.38376E+11,4.60E+12,51322.63672,36152.69141,83858,1,NA,0,NA,NA,1
AUT,2015,Austria,0,'225,1,207071,165871,9110.659675,8.611087799,126.9584732,3.7695E+11,4.12E+12,43774.98828,32477.21484,83858,1,NA,0,NA,NA,1
AUT,2016,Austria,0,'225,1,201891,154464,9110.659675,NA,NA,,NA,44731,NA,NA,NA,NA,NA,NA,NA,NA
AUT,2017,Austria,0,'225,1,221142,170031,9110.659675,NA,NA,,NA,47291,NA,NA,NA,NA,NA,NA,NA,NA
AUT,2018,Austria,0,'225,1,263720,197803,9110.659675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NZL,1988,New Zealand,0,'606,0,145827,274193,9182.026258,3.283400059,122.612999,45112397824,3.02E+12,13739.53711,24592.77344,268676,1,NA,0,NA,0,0
NZL,1989,New Zealand,0,'606,0,281007,687698,9182.026258,3.299200058,123.1159973,43803041792,3.02E+12,13276.86719,24505.76758,268676,1,NA,0,NA,0,0
NZL,1990,New Zealand,0,'606,0,608318,997133,9182.026258,3.329799891,123.5370026,45097709568,3.10E+12,13543.66992,25123.63281,268676,1,NA,0,NA,0,0
NZL,1991,New Zealand,0,'606,0,679983,1093185,9182.026258,3.495100021,123.9209976,42344697856,3.54E+12,12115.44629,28540.77148,268676,1,NA,0,NA,0,0
NZL,1992,New Zealand,0,'606,0,621611,1016041,9182.026258,3.531699896,124.2289963,41234051072,3.85E+12,11675.41211,31013.64844,268676,1,NA,0,NA,0,0
NZL,1993,New Zealand,0,'606,0,636130,1058395,9182.026258,3.57220006,124.5360031,46265692160,4.41E+12,12951.5957,35451.29688,268676,1,NA,0,NA,0,0
NZL,1994,New Zealand,0,'606,0,705607,1062346,9182.026258,3.619999886,124.9609985,54667563008,4.85E+12,15101.53711,38814.89453,268676,1,NA,0,NA,0,0
NZL,1995,New Zealand,0,'606,0,515869,904970,9182.026258,3.673399925,125.439003,63437168640,5.33E+12,17269.33398,42522.06641,268676,1,NA,0,NA,0,0
NZL,1996,New Zealand,0,'606,0,533426,862991,9182.026258,3.732000113,125.7610016,69563621376,4.71E+12,18639.76953,37421.67578,268676,1,NA,0,NA,0,0
NZL,1997,New Zealand,0,'606,0,408354,628417,9182.026258,3.781300068,126.0910034,65475006464,4.32E+12,17315.47461,34294.89844,268676,1,NA,0,NA,0,0
NZL,1998,New Zealand,0,'606,0,361867,581934,9182.026258,3.815000057,126.4100037,55641350144,3.91E+12,14584.88867,30967.28711,268676,1,NA,0,NA,0,0
NZL,1999,New Zealand,0,'606,1,372573,669181,9182.026258,3.835099936,126.6500015,58176344064,4.43E+12,15169.44629,34998.80859,268676,1,NA,0,NA,0,0
NZL,2000,New Zealand,0,'606,1,347211,598029,9182.026258,3.857700109,126.8700027,52011593728,4.73E+12,13482.53906,37291.70313,268676,1,NA,0,NA,0,0
NZL,2001,New Zealand,0,'606,1,832496,1354901,9182.026258,3.880500078,127.1490021,53305708544,4.16E+12,13736.81445,32716.41797,268676,1,NA,0,NA,0,0
NZL,2002,New Zealand,0,'606,1,359642,594324,9182.026258,3.948499918,127.4449997,66020995072,3.98E+12,16720.52539,31235.58789,268676,1,NA,0,NA,0,0
NZL,2003,New Zealand,0,'606,1,322538,543694,9182.026258,4.027200222,127.7180023,87440457728,4.30E+12,21712.46875,33690.9375,268676,1,NA,0,NA,0,0
NZL,2004,New Zealand,0,'606,1,388795,672114,9182.026258,4.087500095,127.7610016,1.02986E+11,4.66E+12,25195.4043,36441.50391,268676,1,NA,0,NA,0,0
NZL,2005,New Zealand,0,'606,1,339219,583136,9182.026258,4.133900166,127.7730026,1.13791E+11,4.57E+12,27526.41797,35781.16406,268676,1,NA,0,NA,0,0
NZL,2006,New Zealand,0,'606,1,308636,515193,9182.026258,4.184599876,127.7559967,1.10205E+11,4.36E+12,26335.9668,34102.11328,268676,1,NA,0,NA,0,0
NZL,2007,New Zealand,0,'606,1,341936,512819,9182.026258,4.228300095,127.770752,1.35295E+11,4.36E+12,31997.39648,34095.02344,268676,1,NA,0,NA,NA,0
NZL,2008,New Zealand,0,'606,1,325914,448620,9182.026258,4.268899918,127.7040405,1.30459E+11,4.85E+12,30560.41211,37972.05469,268676,1,NA,0,NA,NA,0
NZL,2009,New Zealand,0,'606,1,389458,617812,9182.026258,4.31580019,127.5579605,1.18953E+11,5.04E+12,27562.18945,39473.36719,268676,1,NA,0,NA,NA,0
NZL,2010,New Zealand,0,'606,1,361009,559542,9182.026258,4.367800236,127.4504623,1.43467E+11,5.50E+12,32846.45313,43117.82813,268676,1,NA,0,NA,NA,0
NZL,2011,New Zealand,0,'606,1,452052,696528,9182.026258,4.405200005,127.817276,1.63841E+11,5.91E+12,37192.69141,46203.69922,268676,1,NA,0,NA,NA,0
NZL,2012,New Zealand,0,'606,1,431279,613028,9182.026258,4.433000088,127.5614853,1.71461E+11,5.95E+12,38678.41016,46679.26563,268676,1,NA,0,NA,NA,0
NZL,2013,New Zealand,0,'606,1,477165,618726,9182.026258,4.470799923,127.338623,1.85788E+11,4.92E+12,41555.83594,38633.70703,268676,1,NA,0,NA,NA,0
NZL,2014,New Zealand,0,'606,1,468179,555344,9182.026258,4.509699821,127.1317978,2.00142E+11,4.60E+12,44380.42578,36152.69141,268676,1,NA,0,NA,NA,0
NZL,2015,New Zealand,0,'606,1,423772,451496,9182.026258,4.595699787,126.9584732,1.73754E+11,4.12E+12,37807.96875,32477.21484,268676,1,NA,0,NA,NA,0
NZL,2016,New Zealand,0,'606,1,1066556,1243044,9182.026258,NA,NA,1.89286E+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NZL,2017,New Zealand,0,'606,1,73836,78269,9182.026258,NA,NA,2.05853E+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NZL,2018,New Zealand,0,'606,1,4311,860,9182.026258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLD,1988,Netherlands,0,'207,0,63475,29132,9228.858525,14.76009369,122.612999,2.57556E+11,3.02E+12,17449.48438,24592.77344,41863,1,NA,0,NA,0,1
NLD,1989,Netherlands,0,'207,0,86323,43426,9228.858525,14.84890747,123.1159973,2.54042E+11,3.02E+12,17108.43945,24505.76758,41863,1,NA,0,NA,0,1
NLD,1990,Netherlands,0,'207,0,38428,17585,9228.858525,14.95151043,123.5370026,3.13038E+11,3.10E+12,20936.88086,25123.63281,41863,1,NA,0,NA,0,1
NLD,1991,Netherlands,0,'207,0,41978,24006,9228.858525,15.06979847,123.9209976,3.22055E+11,3.54E+12,21370.91211,28540.77148,41863,1,NA,0,NA,0,1
NLD,1992,Netherlands,0,'207,0,54232,28897,9228.858525,15.18416595,124.2289963,3.56928E+11,3.85E+12,23506.61133,31013.64844,41863,1,NA,0,NA,0,1
NLD,1993,Netherlands,0,'207,0,11308,6442,9228.858525,15.29036808,124.5360031,3.47672E+11,4.41E+12,22737.98047,35451.29688,41863,1,NA,0,NA,0,1
NLD,1994,Netherlands,0,'207,0,32922,22817,9228.858525,15.38283825,124.9609985,3.72827E+11,4.85E+12,24236.54883,38814.89453,41863,1,NA,0,NA,0,1
NLD,1995,Netherlands,0,'207,0,702,300,9228.858525,15.45900631,125.439003,4.44782E+11,5.33E+12,28771.69336,42522.06641,41863,1,NA,0,NA,0,1
NLD,1996,Netherlands,0,'207,0,8702,3733,9228.858525,15.53049755,125.7610016,4.42599E+11,4.71E+12,28498.67969,37421.67578,41863,1,NA,0,NA,0,1
NLD,1997,Netherlands,0,'207,0,1465,400,9228.858525,15.61065006,126.0910034,4.09785E+11,4.32E+12,26250.37305,34294.89844,41863,1,NA,0,NA,0,1
NLD,1998,Netherlands,0,'207,0,3362,1942,9228.858525,15.70720863,126.4100037,4.31174E+11,3.91E+12,27450.7207,30967.28711,41863,1,NA,0,NA,0,1
NLD,1999,Netherlands,0,'207,1,1332,664,9228.858525,15.81208801,126.6500015,4.39937E+11,4.43E+12,27822.83594,34998.80859,41863,1,NA,0,NA,0,1
NLD,2000,Netherlands,0,'207,1,8022,8336,9228.858525,15.92551327,126.8700027,4.13397E+11,4.73E+12,25958.15234,37291.70313,41863,1,NA,0,NA,0,1
NLD,2001,Netherlands,0,'207,1,52017,33271,9228.858525,16.04618073,127.1490021,4.26091E+11,4.16E+12,26554.0625,32716.41797,41863,1,NA,0,NA,0,1
NLD,2002,Netherlands,0,'207,1,1238,353,9228.858525,16.1489296,127.4449997,4.64479E+11,3.98E+12,28762.19336,31235.58789,41863,1,NA,0,NA,0,1
NLD,2005,Netherlands,0,'207,1,1617,520,9228.858525,16.31986809,127.7730026,6.72357E+11,4.57E+12,41198.69922,35781.16406,41863,1,NA,0,NA,0,1
NLD,2006,Netherlands,0,'207,1,11834,6488,9228.858525,16.34610176,127.7559967,7.19376E+11,4.36E+12,44009.02734,34102.11328,41863,1,NA,0,NA,0,1
NLD,2007,Netherlands,0,'207,1,14591,4065,9228.858525,16.3816967,127.770752,8.33148E+11,4.36E+12,50858.45313,34095.02344,41863,1,NA,0,NA,NA,1
NLD,2008,Netherlands,0,'207,1,1059,459,9228.858525,16.44559288,127.7040405,9.31328E+11,4.85E+12,56630.85156,37972.05469,41863,1,NA,0,NA,NA,1
NLD,2010,Netherlands,0,'207,1,14087,7510,9228.858525,16.61539459,127.4504623,8.3639E+11,5.50E+12,50338.25391,43117.82813,41863,1,NA,0,NA,NA,1
NLD,2011,Netherlands,0,'207,1,5275,2242,9228.858525,16.69307327,127.817276,8.93757E+11,5.91E+12,53540.60938,46203.69922,41863,1,NA,0,NA,NA,1
NLD,2012,Netherlands,0,'207,1,4413,1898,9228.858525,16.75496292,127.5614853,8.23139E+11,5.95E+12,49128.08594,46679.26563,41863,1,NA,0,NA,NA,1
NLD,2013,Netherlands,0,'207,1,13167,6510,9228.858525,16.80422401,127.338623,8.53539E+11,4.92E+12,50793.14453,38633.70703,41863,1,NA,0,NA,NA,1
NLD,2014,Netherlands,0,'207,1,16582,6153,9228.858525,16.8650074,127.1317978,8.79635E+11,4.60E+12,52157.40625,36152.69141,41863,1,NA,0,NA,NA,1
NLD,2015,Netherlands,0,'207,1,7461,4654,9228.858525,16.93651962,126.9584732,7.50284E+11,4.12E+12,44299.76953,32477.21484,41863,1,NA,0,NA,NA,1
NLD,2017,Netherlands,0,'207,1,9692,3675,9228.858525,NA,NA,7.77228E+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLD,2018,Netherlands,0,'207,1,4410,1270,9228.858525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRC,2000,Greece,0,'230,1,388,110,9363.692319,10.91748238,126.8700027,1.3058E+11,4.73E+12,11960.67285,37291.70313,131621,1,0,0,0,0,1
GRC,2001,Greece,0,'230,1,2996,1104,9363.692319,10.95176411,127.1490021,1.36006E+11,4.16E+12,12418.66211,32716.41797,131621,1,0,0,0,0,1
GRC,2002,Greece,0,'230,1,1307,1884,9363.692319,10.98372269,127.4449997,1.52714E+11,3.98E+12,13903.67383,31235.58789,131621,1,0,0,0,0,1
GRC,2004,Greece,0,'230,1,2296,1268,9363.692319,11.05572891,127.7610016,2.39659E+11,4.66E+12,21677.36133,36441.50391,131621,1,0,0,0,0,1
GRC,2017,Greece,0,'230,1,3248,1555,9363.692319,NA,NA,1.92691E+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRC,2018,Greece,0,'230,1,736,378,9363.692319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BEL,1990,Belgium,0,'208,0,9043,5107,9371.254342,9.967378616,123.5370026,2.06114E+11,3.10E+12,20678.83789,25123.63281,33114,1,0,0,0,0,1
BEL,1995,Belgium,0,'208,0,1923,1890,9371.254342,10.13681126,125.439003,2.89123E+11,5.33E+12,28522.04688,42522.06641,33114,1,0,0,0,0,1
BEL,1997,Belgium,0,'208,0,324,84,9371.254342,10.18124485,126.0910034,2.54099E+11,4.32E+12,24957.58984,34294.89844,33114,1,0,0,0,0,1
BEL,1998,Belgium,0,'208,0,288,254,9371.254342,10.2030077,126.4100037,2.59823E+11,3.91E+12,25465.29883,30967.28711,33114,1,0,0,0,0,1
BEL,1999,Belgium,0,'208,1,294,100,9371.254342,10.22641945,126.6500015,2.59667E+11,4.43E+12,25391.74414,34998.80859,33114,1,0,0,0,0,1
BEL,2000,Belgium,0,'208,1,867,614,9371.254342,10.25125027,126.8700027,2.37336E+11,4.73E+12,23151.93555,37291.70313,33114,1,0,0,0,0,1
BEL,2001,Belgium,0,'208,1,4103,4385,9371.254342,10.2865696,127.1490021,2.37397E+11,4.16E+12,23078.375,32716.41797,33114,1,0,0,0,0,1
BEL,2002,Belgium,0,'208,1,12670,17448,9371.254342,10.33278465,127.4449997,2.5839E+11,3.98E+12,25006.82031,31235.58789,33114,1,0,0,0,0,1
BEL,2004,Belgium,0,'208,1,11806,24890,9371.254342,10.42113686,127.7610016,3.70461E+11,4.66E+12,35549.03516,36441.50391,33114,1,0,0,0,0,1
BEL,2005,Belgium,0,'208,1,1885,3032,9371.254342,10.47861671,127.7730026,3.86945E+11,4.57E+12,36927.10547,35781.16406,33114,1,0,0,0,0,1
BEL,2006,Belgium,0,'208,1,2815,4399,9371.254342,10.54795837,127.7559967,4.10678E+11,4.36E+12,38934.37109,34102.11328,33114,1,NA,0,NA,0,1
BEL,2007,Belgium,0,'208,1,1626,980,9371.254342,10.6257,127.770752,4.72285E+11,4.36E+12,44447.38281,34095.02344,33114,1,NA,0,NA,NA,1
BEL,2008,Belgium,0,'208,1,2983,4116,9371.254342,10.70997334,127.7040405,5.20109E+11,4.85E+12,48563.08594,37972.05469,33114,1,NA,0,NA,NA,1
BEL,2010,Belgium,0,'208,1,2233,3114,9371.254342,10.92027187,127.4504623,4.84404E+11,5.50E+12,44358.26172,43117.82813,33114,1,NA,0,NA,NA,1
LTU,2018,Lithuania,0,'237,1,208,64,9410.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LUX,1988,Luxembourg,0,'209,0,38364,28720,9410.555,0.373450011,122.612999,9814026240,3.02E+12,26279.35742,24592.77344,2586,1,0,0,0,NA,1
LUX,1989,Luxembourg,0,'209,0,125862,87714,9410.555,0.377099991,123.1159973,10459570176,3.02E+12,27736.86133,24505.76758,2586,1,0,0,0,NA,1
LUX,1990,Luxembourg,0,'209,0,171874,99269,9410.555,0.381850004,123.5370026,13315901440,3.10E+12,34872.07422,25123.63281,2586,1,0,0,0,NA,1
LUX,1991,Luxembourg,0,'209,0,253476,148866,9410.555,0.386999995,123.9209976,14415688704,3.54E+12,37249.84375,28540.77148,2586,1,0,0,0,NA,1
LUX,1992,Luxembourg,0,'209,0,193321,115608,9410.555,0.392174989,124.2289963,16170973184,3.85E+12,41234.07422,31013.64844,2586,1,0,0,0,NA,1
LUX,1993,Luxembourg,0,'209,0,232710,161437,9410.555,0.397475004,124.5360031,16594891776,4.41E+12,41750.78125,35451.29688,2586,1,0,0,0,NA,1
LUX,1994,Luxembourg,0,'209,0,167544,120985,9410.555,0.402925014,124.9609985,18445828096,4.85E+12,45779.80469,38814.89453,2586,1,0,0,0,NA,1
LUX,1995,Luxembourg,0,'209,0,236598,156789,9410.555,0.408625007,125.439003,21729574912,5.33E+12,53177.30078,42522.06641,2586,1,0,0,0,NA,1
LUX,1996,Luxembourg,0,'209,0,317667,194703,9410.555,0.414225012,125.7610016,21630543872,4.71E+12,52219.30859,37421.67578,2586,1,0,0,0,NA,1
LUX,1997,Luxembourg,0,'209,0,86589,48530,9410.555,0.419450015,126.0910034,19460337664,4.32E+12,46394.89063,34294.89844,2586,1,0,0,0,NA,1
LUX,1998,Luxembourg,0,'209,0,33341,17406,9410.555,0.424699992,126.4100037,20340193280,3.91E+12,47893.08594,30967.28711,2586,1,0,0,0,NA,1
LUX,2002,Luxembourg,0,'209,1,405,235,9410.555,0.446175009,127.4449997,23285903360,3.98E+12,52190.06641,31235.58789,2586,1,0,0,0,NA,1
EGY,2001,"Egypt, Arab Rep.",0,'506,1,469,320,9421.167554,67.20418549,127.1490021,97632010240,4.16E+12,1452.766846,32716.41797,1001449,1,0,0,0,0,0
EGY,2002,"Egypt, Arab Rep.",0,'506,1,710,600,9421.167554,68.30291748,127.4449997,87850680320,3.98E+12,1286.192261,31235.58789,1001449,1,0,0,0,0,0
EGY,2008,"Egypt, Arab Rep.",0,'506,1,749,456,9421.167554,75.49192047,127.7040405,1.62818E+11,4.85E+12,2156.762939,37972.05469,1001449,1,NA,0,NA,NA,0
EGY,2009,"Egypt, Arab Rep.",0,'506,1,212,135,9421.167554,76.77502441,127.5579605,1.88984E+11,5.04E+12,2461.530762,39473.36719,1001449,1,NA,0,NA,NA,0
EGY,2010,"Egypt, Arab Rep.",0,'506,1,661,223,9421.167554,78.07570648,127.4504623,2.18888E+11,5.50E+12,2803.532959,43117.82813,1001449,1,NA,0,NA,NA,0
EGY,2011,"Egypt, Arab Rep.",0,'506,1,273,261,9421.167554,79.39246368,127.817276,2.36001E+11,5.91E+12,2972.58374,46203.69922,1001449,1,NA,0,NA,NA,0
EGY,2014,"Egypt, Arab Rep.",0,'506,1,912,420,9421.167554,89.57967377,127.1317978,3.01499E+11,4.60E+12,3365.707275,36152.69141,1001449,1,NA,0,NA,NA,0
EGY,2015,"Egypt, Arab Rep.",0,'506,1,1037,584,9421.167554,91.50808716,126.9584732,3.30779E+11,4.12E+12,3614.746582,32477.21484,1001449,1,NA,0,NA,NA,0
EGY,2016,"Egypt, Arab Rep.",0,'506,1,424,408,9421.167554,NA,NA,3.32928E+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EGY,2017,"Egypt, Arab Rep.",0,'506,1,724,1366,9421.167554,NA,NA,2.35369E+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GBR,1988,United Kingdom,0,'205,0,3175,1883,9436.248185,56.92832565,122.612999,8.90702E+11,3.02E+12,15646.03027,24592.77344,244110,1,NA,0,NA,0,1
GBR,1989,United Kingdom,0,'205,0,45580,46760,9436.248185,57.07670975,123.1159973,8.99363E+11,3.02E+12,15757.09082,24505.76758,244110,1,NA,0,NA,0,1
GBR,1990,United Kingdom,0,'205,0,239892,276394,9436.248185,57.2475853,123.5370026,1.06669E+12,3.10E+12,18632.90039,25123.63281,244110,1,NA,0,NA,0,1
GBR,1991,United Kingdom,0,'205,0,283401,307210,9436.248185,57.42489624,123.9209976,1.11603E+12,3.54E+12,19434.625,28540.77148,244110,1,NA,0,NA,0,1
GBR,1992,United Kingdom,0,'205,0,198145,273420,9436.248185,57.58040237,124.2289963,1.15765E+12,3.85E+12,20104.89844,31013.64844,244110,1,NA,0,NA,0,1
GBR,1993,United Kingdom,0,'205,0,298060,470259,9436.248185,57.71861267,124.5360031,1.04314E+12,4.41E+12,18072.89258,35451.29688,244110,1,NA,0,NA,0,1
GBR,1994,United Kingdom,0,'205,0,572179,988047,9436.248185,57.86574554,124.9609985,1.13023E+12,4.85E+12,19531.98242,38814.89453,244110,1,NA,0,NA,0,1
GBR,1995,United Kingdom,0,'205,0,610476,1212857,9436.248185,58.01903152,125.439003,1.23557E+12,5.33E+12,21295.89648,42522.06641,244110,1,NA,0,NA,0,1
GBR,1996,United Kingdom,0,'205,0,806980,1569022,9436.248185,58.16695023,125.7610016,1.30451E+12,4.71E+12,22426.94531,37421.67578,244110,1,NA,0,NA,0,1
GBR,1997,United Kingdom,0,'205,0,426056,878498,9436.248185,58.31695557,126.0910034,1.43874E+12,4.32E+12,24670.97266,34294.89844,244110,1,NA,0,NA,0,1
GBR,1998,United Kingdom,0,'205,0,251504,434887,9436.248185,58.48714066,126.4100037,1.52914E+12,3.91E+12,26144.87109,30967.28711,244110,1,NA,0,NA,0,1
GBR,1999,United Kingdom,0,'205,1,331981,666178,9436.248185,58.6824646,126.6500015,1.55832E+12,4.43E+12,26555.07617,34998.80859,244110,1,NA,0,NA,0,1
GBR,2000,United Kingdom,0,'205,1,299894,627603,9436.248185,58.89251328,126.8700027,1.54866E+12,4.73E+12,26296.44727,37291.70313,244110,1,NA,0,NA,0,1
GBR,2001,United Kingdom,0,'205,1,542365,1190810,9436.248185,59.11967468,127.1490021,1.52909E+12,4.16E+12,25864.39453,32716.41797,244110,1,NA,0,NA,0,1
GBR,2002,United Kingdom,0,'205,1,196625,456403,9436.248185,59.37047958,127.4449997,1.67442E+12,3.98E+12,28202.85547,31235.58789,244110,1,NA,0,NA,0,1
GBR,2003,United Kingdom,0,'205,1,108110,221006,9436.248185,59.64757538,127.7180023,1.94371E+12,4.30E+12,32586.64258,33690.9375,244110,1,NA,0,NA,0,1
GBR,2004,United Kingdom,0,'205,1,106033,222886,9436.248185,59.98790359,127.7610016,2.29813E+12,4.66E+12,38309.83984,36441.50391,244110,1,NA,0,NA,0,1
GBR,2005,United Kingdom,0,'205,1,52200,75789,9436.248185,60.40120697,127.7730026,2.41212E+12,4.57E+12,39934.90625,35781.16406,244110,1,NA,0,NA,0,1
GBR,2006,United Kingdom,0,'205,1,30829,37454,9436.248185,60.84682083,127.7559967,2.58282E+12,4.36E+12,42447.83594,34102.11328,244110,1,NA,0,NA,0,1
GBR,2007,United Kingdom,0,'205,1,8057,7224,9436.248185,61.32246399,127.770752,2.96327E+12,4.36E+12,48322.67188,34095.02344,244110,1,NA,0,NA,NA,1
GBR,2008,United Kingdom,0,'205,1,1063,702,9436.248185,61.80699539,127.7040405,2.79186E+12,4.85E+12,45170.53516,37972.05469,244110,1,NA,0,NA,NA,1
GBR,2010,United Kingdom,0,'205,1,356,112,9436.248185,62.76636505,127.4504623,2.40793E+12,5.50E+12,38363.44141,43117.82813,244110,1,NA,0,NA,NA,1
GBR,2011,United Kingdom,0,'205,1,8640,341,9436.248185,63.25891876,127.817276,2.59185E+12,5.91E+12,40972.02734,46203.69922,244110,1,NA,0,NA,NA,1
GBR,2012,United Kingdom,0,'205,1,9790,769,9436.248185,63.69568634,127.5614853,2.61495E+12,5.95E+12,41053.74609,46679.26563,244110,1,NA,0,NA,NA,1
GBR,2014,United Kingdom,0,'205,1,4319,1200,9436.248185,64.61315918,127.1317978,2.99883E+12,4.60E+12,46412.11719,36152.69141,244110,1,NA,0,NA,NA,1
GBR,2015,United Kingdom,0,'205,1,1296,350,9436.248185,65.13822937,126.9584732,2.858E+12,4.12E+12,43875.97266,32477.21484,244110,1,NA,0,NA,NA,1
GBR,2016,United Kingdom,0,'205,1,1375,630,9436.248185,NA,NA,2.65085E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GBR,2017,United Kingdom,0,'205,1,4111,742,9436.248185,NA,NA,2.62243E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GBR,2018,United Kingdom,0,'205,1,7339,2284,9436.248185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHE,1988,Switzerland,0,'215,0,16267,14047,9558.655063,6.593386173,122.612999,2.08774E+11,3.02E+12,31664.1582,24592.77344,41288,1,NA,0,NA,0,0
CHE,1990,Switzerland,0,'215,0,4358,914,9558.655063,6.715518951,123.5370026,2.5742E+11,3.10E+12,38332.15234,25123.63281,41288,1,NA,0,NA,0,0
CHE,1991,Switzerland,0,'215,0,43704,28572,9558.655063,6.799977779,123.9209976,2.6046E+11,3.54E+12,38303.05078,28540.77148,41288,1,NA,0,NA,0,0
CHE,1992,Switzerland,0,'215,0,37592,26312,9558.655063,6.875363827,124.2289963,2.71134E+11,3.85E+12,39435.53906,31013.64844,41288,1,NA,0,NA,0,0
CHE,1993,Switzerland,0,'215,0,3847,1035,9558.655063,6.938264847,124.5360031,2.63691E+11,4.41E+12,38005.32422,35451.29688,41288,1,NA,0,NA,0,0
CHE,1994,Switzerland,0,'215,0,31182,21324,9558.655063,6.993794918,124.9609985,2.91914E+11,4.85E+12,41738.96875,38814.89453,41288,1,NA,0,NA,0,0
CHE,1995,Switzerland,0,'215,0,54813,36894,9558.655063,7.040687084,125.439003,3.41759E+11,5.33E+12,48540.57422,42522.06641,41288,1,NA,0,NA,0,0
CHE,1996,Switzerland,0,'215,0,60054,41141,9558.655063,7.071849823,125.7610016,3.29619E+11,4.71E+12,46610.05859,37421.67578,41288,1,NA,0,NA,0,0
CHE,1997,Switzerland,0,'215,0,24320,18109,9558.655063,7.088905811,126.0910034,2.86604E+11,4.32E+12,40429.94141,34294.89844,41288,1,NA,0,NA,0,0
CHE,1998,Switzerland,0,'215,0,123866,77499,9558.655063,7.110001087,126.4100037,2.94978E+11,3.91E+12,41487.6875,30967.28711,41288,1,NA,0,NA,0,0
CHE,1999,Switzerland,0,'215,1,64601,50274,9558.655063,7.143990993,126.6500015,2.89884E+11,4.43E+12,40577.33984,34998.80859,41288,1,NA,0,NA,0,0
CHE,2000,Switzerland,0,'215,1,54275,48150,9558.655063,7.184249878,126.8700027,2.7166E+11,4.73E+12,37813.23438,37291.70313,41288,1,NA,0,NA,0,0
CHE,2001,Switzerland,0,'215,1,83189,75756,9558.655063,7.229854107,127.1490021,2.78629E+11,4.16E+12,38538.64063,32716.41797,41288,1,NA,0,NA,0,0
CHE,2002,Switzerland,0,'215,1,59406,36695,9558.655063,7.284752846,127.4449997,3.01128E+11,3.98E+12,41336.72266,31235.58789,41288,1,NA,0,NA,0,0
CHE,2003,Switzerland,0,'215,1,74265,55266,9558.655063,7.339001179,127.7180023,3.51983E+11,4.30E+12,47960.56641,33690.9375,41288,1,NA,0,NA,0,0
CHE,2004,Switzerland,0,'215,1,83098,48755,9558.655063,7.389625072,127.7610016,3.93542E+11,4.66E+12,53255.97266,36441.50391,41288,1,NA,0,NA,0,0
CHE,2005,Switzerland,0,'215,1,103945,50747,9558.655063,7.437115192,127.7730026,4.07543E+11,4.57E+12,54798.57031,35781.16406,41288,1,NA,0,NA,0,0
CHE,2006,Switzerland,0,'215,1,84969,44346,9558.655063,7.483933926,127.7559967,4.29181E+11,4.36E+12,57346.94531,34102.11328,41288,1,NA,0,NA,0,0
CHE,2007,Switzerland,0,'215,1,105913,58165,9558.655063,7.551116943,127.770752,4.77421E+11,4.36E+12,63225.26953,34095.02344,41288,1,NA,0,NA,NA,0
CHE,2008,Switzerland,0,'215,1,91802,49886,9558.655063,7.647675037,127.7040405,5.51552E+11,4.85E+12,72120.21875,37972.05469,41288,1,NA,0,NA,NA,0
